date,open,high,low,close,Volume BTC,Volume USD,market_cap,NVT,NVRV,NVHR,NVML,NVOL,implied price,fcas,fng_value,fng_class,news_value,news_class,google_trend_bitcoin
2018-04-11,6824.75,6984.92,6809.26,6940.94,5825.41064556,40433825.766193226,115186194164.0,58.09140222,1.33919481,28100258.450067,0.6718913449925725,21.509271725971647,12878.222049146687,894.0,20.0,Extreme Fear,-0.0173,Neutral Sentiment,9.94
2018-04-10,6782.39,6900.0,6653.21,6835.67,6480.19276418,44296459.27232231,113674023588.0,72.78399062,1.3143587,28623865.7503788,0.7673442337339108,22.96470014536663,14229.299106022669,893.0,18.0,Extreme Fear,-0.296,Negative Sentiment,10.78
2018-04-09,7027.26,7175.83,6611.49,6780.1,10103.91621615,68505562.33711863,119063492862.0,64.87513004,1.29733763,25656757.7152785,1.2286358059863378,30.238591237171704,26590.63185598996,893.0,21.0,Extreme Fear,,Neutral Sentiment,12.04
2018-04-08,6904.21,7104.52,6894.8,7027.26,4352.69794202,30587540.140039466,117523117750.0,104.08993379,1.34758367,28100258.450067,1.0714554524027189,27.91824259111181,19714.275103460404,892.0,17.0,Extreme Fear,,Neutral Sentiment,9.38
2018-04-07,6627.7,7069.13,6600.99,6904.9,7683.0416526,53050634.30703773,112015038567.99997,92.69629983,1.32349168,31416438.0187084,0.5037139696110651,18.18276316948689,15526.121647247273,893.0,20.0,Extreme Fear,,Neutral Sentiment,10.5
2018-04-06,6771.3,6850.0,6510.0,6618.33,8478.41806897,56112968.65840622,115779572222.0,72.22993893,1.26963243,24085935.8143431,0.7294572108082908,22.536561517531535,14102.346976432866,892.0,19.0,Extreme Fear,,Neutral Sentiment,13.2
2018-04-05,6799.37,6928.7,6578.95,6771.69,11894.53597807,80546110.33733684,115109153213.0,69.72421614,1.30312944,27227579.616214,0.6140167309731913,20.484366720893377,14017.793868444041,893.0,17.0,Extreme Fear,0.743,Positive Sentiment,12.75
2018-04-04,7415.53,7430.0,6710.38,6799.95,15779.20246661,107297787.81282468,125655041078.0,64.53935521,1.29795987,25656757.7152785,0.6628009436626076,22.226524519578923,10801.158248037205,893.0,22.0,Extreme Fear,,Neutral Sentiment,12.0
2018-04-03,7052.75,7506.84,7001.28,7416.27,16089.54162903,119324384.89712632,119289026722.99997,52.78843322,1.41752889,28449329.9836082,0.836312559821063,24.595700479990697,15575.827701717995,894.0,22.0,Extreme Fear,,Neutral Sentiment,13.5
2018-04-02,6816.31,7106.5,6759.96,7052.76,13624.16035566,96087933.18998462,115177149938.99997,75.85721432,1.34269917,27227579.616214,1.1503142906331902,28.740302603532484,24691.599581203085,893.0,11.0,Extreme Fear,0.0,Neutral Sentiment,14.85
2018-04-01,6926.5,7045.71,6427.16,6813.52,18046.94087395,122963192.5834758,117559767046.0,92.69885453,1.29804435,28151789.8209148,1.0617380163004568,27.785387673781443,24350.07616144817,894.0,16.0,Extreme Fear,,Neutral Sentiment,14.1
2018-03-31,6839.63,7231.73,6794.26,6928.62,11579.59705718,80230627.76231849,116651254934.0,92.89038284,1.31875342,22031861.2313799,0.5770066075085464,19.9320339955012,8702.358815669888,895.0,16.0,Extreme Fear,,Neutral Sentiment,9.6
2018-03-30,7086.14,7302.35,6550.0,6850.0,29101.44802706,199344918.985361,121547642972.0,55.48552017,1.30076662,27884074.3709651,0.6611249981542798,21.85842549777524,10207.878267415415,895.0,12.0,Extreme Fear,,Neutral Sentiment,14.55
2018-03-29,7932.41,7968.0,6914.53,7088.38,22138.11413228,156923365.4529709,134888340586.00003,61.32036425,1.34902071,26162835.2122636,0.8636773481761405,26.485404272807642,15106.802138947714,893.0,18.0,Extreme Fear,0.3305,Positive Sentiment,12.45
2018-03-28,7791.69,8104.98,7723.03,7932.41,8437.64467971,66930857.03377839,133448537838.99997,67.30408858,1.49995286,23236728.6424709,0.7782593272307067,24.91676402259459,12954.79825862433,894.0,24.0,Extreme Fear,,Neutral Sentiment,10.95
2018-03-27,8152.26,8211.62,7742.11,7791.7,12385.25028422,96502154.63955696,138877740396.0,77.62754252,1.47972397,26162835.2122636,0.7996888217087467,25.75348294453684,12349.368388090496,893.0,24.0,Extreme Fear,0.535,Positive Sentiment,10.8
2018-03-26,8451.12,8500.0,7831.15,8149.66,17693.4153393,144195319.25407964,145972696885.0,60.49868181,1.54056226,25818587.3805233,1.4350777769821146,36.11629934929097,20050.073485402445,893.0,31.0,Fear,0.0,Neutral Sentiment,10.05
2018-03-25,8541.96,8680.0,8368.63,8453.9,9155.91214778,77403165.70611733,146721740014.0,79.97388604,1.58785272,23236728.6424709,1.1279349717132696,31.792520365730194,26183.327924326237,895.0,30.0,Fear,,Neutral Sentiment,7.05
2018-03-24,8917.99,9020.0,8505.0,8547.0,9731.98236841,83179253.30280027,147118901988.0,97.19809687,1.61787156,26851330.8757442,0.7923618362934869,26.316902461113216,14416.525837104162,896.0,32.0,Fear,0.0,Neutral Sentiment,7.949999999999998
2018-03-23,8708.52,8920.79,8265.0,8920.79,13749.78486097,122658943.28989255,147165112798.0,69.17744025,1.64830412,22892480.8107306,0.8415187785149552,27.187948498868113,13739.997902614841,898.0,28.0,Fear,,Neutral Sentiment,9.15
2018-03-22,8892.18,9099.59,8503.52,8704.67,12587.63392229,109571199.37434009,151507050388.0,70.68642639,1.6366036,24613719.9694322,0.8409487619053101,27.545103136139012,12692.703862683382,899.0,36.0,Fear,0.0,Neutral Sentiment,10.95
2018-03-21,8904.02,9188.1,8754.83,8893.79,12100.99713332,107623727.29435007,152153641094.0,64.7973359,1.66685407,26162835.2122636,0.8465029680451895,27.697309341122885,12729.695569976398,898.0,36.0,Fear,0.0,Neutral Sentiment,10.5
2018-03-20,8596.79,9051.0,8313.01,8904.02,13454.8222604,119802006.5030468,142406681398.0,63.77041183,1.66984764,21859737.3155097,0.800999668805501,26.07636625030024,11209.75243307834,899.0,37.0,Fear,,Neutral Sentiment,11.55
2018-03-19,8205.55,8718.74,8114.17,8596.93,19396.08835883,166746813.89467642,138317439562.0,59.1823652,1.60262445,26679206.959874,0.9465990119328341,28.15064299996364,16422.062523663953,898.0,29.0,Fear,,Neutral Sentiment,12.75
2018-03-18,7860.83,8324.92,7325.37,8188.24,19547.36114711,160058484.43921202,135293742711.00003,77.96821465,1.5372127,25426608.9713916,1.0876063063884,30.030966437179735,21071.518728431016,899.0,29.0,Fear,,Neutral Sentiment,13.05
2018-03-17,8258.54,8356.4,7730.23,7860.83,12048.6688914,94712537.88158388,144362019016.0,96.19349377,1.47896206,24372959.7309369,0.6910452987759197,24.23537072234157,13322.040873914875,902.0,31.0,Fear,,Neutral Sentiment,12.58
2018-03-16,8265.05,8613.06,7914.08,8258.54,16498.62433531,136254549.01813105,141430179682.0,70.43249995,1.56958433,25517998.1075581,0.6708644946664762,23.626884180777054,9373.720242230025,903.0,33.0,Fear,0.0,Neutral Sentiment,14.79
2018-03-15,8195.99,8425.0,7682.0,8265.05,18387.61138793,151974527.50181082,137919738140.0,58.04410423,1.54749227,23555075.1762074,0.7879696786605942,25.46804127193183,9998.202569389985,903.0,32.0,Fear,0.0,Neutral Sentiment,17.0
2018-03-14,9152.07,9356.14,7948.0,8196.69,21191.0231358,173696247.4269805,154876353756.0,58.80657732,1.53691592,23555075.1762074,0.8780089506207642,28.4799670639738,9416.93515545702,903.0,40.0,Fear,0.4019,Positive Sentiment,15.47
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47534639,146290608.08880818,155334337759.0,61.0176028,1.70702426,25845151.9294498,0.8528878273935785,28.07638084781943,12763.627393635668,902.0,41.0,Fear,0.3182,Positive Sentiment,11.22
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02057959,171023370.9512955,165101334801.0,66.59284458,1.70331347,26335882.6622875,1.3551899879987117,37.06163677108381,18199.42693199545,902.0,41.0,Fear,0.0,Neutral Sentiment,13.43
2018-03-11,8795.04,9768.37,8450.0,9535.04,16407.54237557,156446572.85275498,147910527299.0,79.23077513,1.76958222,25027267.3747204,1.1770928201081174,32.65336799048021,16839.095697224933,901.0,40.0,Fear,,Neutral Sentiment,10.54
2018-03-10,9228.83,9514.96,8697.0,8791.47,12886.58857926,113292056.89690693,153700037465.0,80.04288504,1.6363096,22900767.5324239,0.647619671543155,24.09053202069357,6879.747641495098,901.0,39.0,Fear,,Neutral Sentiment,11.05
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684454,267800759.97510415,159429423746.0,44.48270085,1.72471755,23882228.9980992,0.8237499397966783,27.888583049494205,10171.881901107516,901.0,37.0,Fear,,Neutral Sentiment,15.81
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42746991,209127946.23490468,171057785684.0,61.15166597,1.72480924,26499459.5732334,0.7584190678081159,27.556291968687038,8553.123369340885,901.0,39.0,Fear,,Neutral Sentiment,14.28
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51184803,258893765.44487685,181943526346.0,61.19233674,1.82720774,25681575.018504,0.8836073202517971,30.78282519333255,11686.483476995663,901.0,37.0,Fear,0.8481,Positive Sentiment,15.13
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949313,158008378.38364777,195991005854.0,61.4663233,1.96727059,25517998.1075581,0.9371375704625804,32.8829689077284,10393.674234835304,901.0,59.0,Greed,,Neutral Sentiment,12.920000000000002
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.67623336,113435032.99103384,193174785117.0,53.49595862,2.124487,24020983.5292903,1.3155877995925689,39.2120471818425,19321.90779104137,901.0,55.0,Greed,0.0,Neutral Sentiment,11.56
2018-03-04,11445.0,11511.0,11054.91,11463.27,6831.63070279,78312827.28637153,191409144345.0,99.51814867,2.11715719,22125683.706243,1.1009342808618607,35.47335432212238,17660.16422629273,901.0,44.0,Fear,,Neutral Sentiment,10.37
2018-03-03,11032.81,11503.24,11022.85,11445.0,7786.26753951,89113831.98969194,186802505182.0,87.50562932,2.11464502,26909615.3184037,0.6796924490808341,27.056471000252838,12283.400245471408,904.0,56.0,Greed,,Neutral Sentiment,11.04
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.09790086,91869866.5555068,185996484778.0,68.94478978,2.0411051,23321666.6092831,0.7015396231522222,27.46599877479275,6660.700964746614,903.0,47.0,Neutral,,Neutral Sentiment,11.2
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.66514611,103379827.70450632,175175938229.0,50.88978322,2.0275908,24667147.3752033,0.7950387227464409,28.576855750507306,7466.828768777835,903.0,38.0,Fear,,Neutral Sentiment,11.04
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74905816,108211027.46001458,181805891408.0,48.16881925,1.91774992,23172168.7464031,0.7426281224686856,28.023644716377106,9325.217580626286,901.0,41.0,Fear,,Neutral Sentiment,4.0
2018-02-27,10324.7,10850.0,10150.0,10566.3,110086762.8,10408.48,174770964462.0,62.16620254,1.98459986,23919658.0608032,0.9194290438206876,30.87019304121731,14283.183249690272,900.0,44.0,Fear,,Neutral Sentiment,4.48
2018-02-26,9590.04,10461.97,9376.34,10324.7,162306362.39,16156.81,163742492983.0,63.9700032,1.92409125,21079198.6660828,1.2934132471926012,36.003593183444124,25797.562170484394,898.0,37.0,Fear,-0.296,Negative Sentiment,4.16
2018-02-25,9689.99,9883.41,9260.0,9590.04,105367249.25,11037.18,163744774409.0,97.43912946,1.7940982,25564134.5524835,1.2976876877884924,36.06792251450353,10997.821177692458,896.0,33.0,Fear,,Neutral Sentiment,3.68
2018-02-24,10166.1,10540.63,9373.48,9689.99,137805304.52,13972.71,171563458942.0,63.42957694,1.8093287,21677190.1176029,0.9520621771424566,31.18778671467829,8737.728029314365,898.0,31.0,Fear,,Neutral Sentiment,4.4
2018-02-23,9843.34,10405.3,9600.0,10166.1,160782973.05,16044.04,167644434591.0,46.10851085,1.89577059,22125683.706243,0.6718321347148536,25.576659619977413,6149.63759432927,898.0,39.0,Fear,,Neutral Sentiment,5.2
2018-02-22,10449.4,10935.0,9731.2,9843.34,206051152.36,20204.69,177782332242.0,31.34146484,1.84607258,22275181.569123,0.8413696261368059,29.663171162041913,9544.816604064652,898.0,44.0,Fear,0.1779,Positive Sentiment,5.800000000000002
2018-02-21,11233.41,11275.74,10256.0,10449.4,215353691.94,19959.68,192233646840.0,37.25648408,1.97827013,25265138.8267234,0.928079537619952,32.420469294353104,11005.936868823606,896.0,54.0,Neutral,0.0,Neutral Sentiment,6.6000000000000005
2018-02-20,11173.0,11780.0,11080.37,11233.41,182156478.02,15880.91,187498228810.0,48.32413201,2.12780635,20835108.4972582,0.9847933886748312,33.08946543831751,14688.089311084072,895.0,74.0,Greed,,Neutral Sentiment,6.2
2018-02-19,10421.06,11262.48,10307.51,11173.0,127802568.07,11698.26,177222546652.0,38.98262837,2.11485368,23149934.6690068,1.2346413829224292,36.41645159079429,22407.77430412851,893.0,67.0,Greed,-0.2023,Negative Sentiment,5.2
2018-02-18,11101.0,11300.0,10153.15,10421.06,188724919.34,17623.08,182915376933.0,43.99113813,1.99108492,23149934.6690068,1.1326628503207856,35.274090590135884,20246.23422656468,892.0,63.0,Greed,,Neutral Sentiment,6.0
2018-02-17,10196.0,11135.83,10053.5,11101.0,155314935.18,14511.17,170836609229.0,43.10586701,2.11360732,21292223.8622346,0.95741952435268,31.220964633831578,14201.974382106111,891.0,74.0,Greed,,Neutral Sentiment,6.44
2018-02-16,10018.0,10300.0,9707.51,10196.0,118860367.74,11857.64,168286527234.0,56.0527026,1.9474862,22435430.512556,0.7457771986481047,27.102918123202514,11112.773250929564,891.0,67.0,Greed,0.0772,Positive Sentiment,7.13
2018-02-15,9490.98,10234.0,9350.0,10018.0,206814744.85,21036.34,157433725215.0,45.86613865,1.93482187,18720008.8990117,0.7761839363820977,26.85301243236847,9778.544287480818,889.0,71.0,Greed,0.1779,Positive Sentiment,8.05
2018-02-14,8522.99,9515.0,8504.57,9490.98,158839393.25,17468.74,144986840155.0,39.51468116,1.81957973,25579248.8009396,0.8428647470833964,27.024794962365714,10577.039214190494,889.0,55.0,Greed,0.0,Neutral Sentiment,7.82
2018-02-13,8899.0,8951.89,8360.13,8522.99,97689771.64,11374.52,148570372921.0,33.64006389,1.64241903,23435736.3315871,0.7766303761084812,26.152449159979128,8401.935287414119,888.0,35.0,Fear,,Neutral Sentiment,7.590000000000002
2018-02-12,8067.0,8995.0,8067.0,8899.0,130557481.61,15071.04,140663872243.0,28.51480214,1.71364615,23721537.9941675,1.0351787632157106,29.77107632818319,22505.844984863306,889.0,42.0,Fear,,Neutral Sentiment,8.280000000000001
2018-02-11,8560.0,8560.0,7820.0,8067.0,103542540.61,12711.79,140250655239.0,39.83538665,1.55971533,21578025.524815,0.7892469151073461,25.688134735612834,13451.643380165777,888.0,31.0,Fear,,Neutral Sentiment,7.13
2018-02-10,8693.98,9090.8,8170.86,8560.0,127082570.69,14670.56,143870507869.0,30.70210538,1.64139497,20434818.8744937,0.6737924731570993,23.870120624928823,8007.959808544036,889.0,54.0,Neutral,,Neutral Sentiment,15.48
2018-02-09,8259.76,8779.62,7753.32,8693.98,152040059.86,18418.12,138884562886.0,42.12480688,1.6660923,19291612.2241723,0.8741060657967665,27.01861490957716,7656.493774277455,895.0,44.0,Fear,,Neutral Sentiment,18.06
2018-02-08,7588.01,8644.36,7565.5,8259.76,187157997.66,22746.39,136502016576.0,47.30838066,1.58085047,18720008.8990117,0.5699117194391904,21.28976589527513,6382.244137976998,895.0,30.0,Fear,,Neutral Sentiment,23.65
2018-02-07,7737.37,8649.0,7213.8,7588.01,260674865.84,32640.89,129506188061.0,46.15928405,1.46484643,20149017.2119133,0.37216850489671466,16.522098414297098,4064.616136935085,897.0,36.0,Fear,,Neutral Sentiment,27.95
2018-02-06,6874.27,8150.0,5920.72,7737.37,487504446.04,70961.37,115222434845.00003,30.45890532,1.48101152,22105953.9129441,0.4867172504736692,18.08414736704022,5102.833459178185,897.0,8.0,Extreme Fear,-0.0516,Negative Sentiment,43.0
2018-02-05,8191.0,8335.56,6600.0,6874.27,342210634.65,46544.43,141517216815.0,33.77339479,1.30831891,23938939.7752173,0.8992863784750902,27.673858599295386,8455.107525014508,900.0,11.0,Extreme Fear,,Neutral Sentiment,35.69
2018-02-04,9225.86,9350.09,7825.0,8191.0,162005632.56,19110.67,152885414136.0,61.67396845,1.56184746,23033142.0539929,0.8035311114291318,26.990696693895693,8856.318894768863,901.0,24.0,Extreme Fear,,Neutral Sentiment,18.49
2018-02-03,8838.83,9491.2,8170.71,9225.86,144713399.47,16208.37,149923936216.0,62.34331923,1.72878243,20445148.5647802,0.4934642670512066,20.574857508032284,3635.19974352705,903.0,40.0,Fear,,Neutral Sentiment,19.8
2018-02-02,8998.99,9096.79,7625.25,8838.83,426760116.12,51005.6,152959231815.0,33.35244954,1.66151934,21739145.3093865,0.4371120474533577,19.455521063052398,3974.2463172182925,902.0,15.0,Extreme Fear,,Neutral Sentiment,30.24
2018-02-01,10149.0,10187.56,8455.0,8998.99,243067799.6,26356.59,170481810440.0,39.83113942,1.69691999,20703947.9137015,0.7365586513377571,27.08368693075646,8681.361105000746,900.0,30.0,Fear,,Neutral Sentiment,21.6
2018-01-31,9971.0,10324.0,9514.96,10149.0,126723437.34,12743.51,171461153634.0,48.82099696,1.87794381,15139761.9118942,0.6070958478387641,24.472924217934946,6934.665657736407,899.0,,nan,0.0,Neutral Sentiment,12.6
2018-01-30,11162.62,11222.36,9731.2,9971.0,219169216.36,21082.19,188755376010.0,49.74616562,1.85916763,21609745.6349259,0.6653468139011368,26.876604006588078,7602.094428365544,897.0,,nan,0.2732,Positive Sentiment,12.24
2018-01-29,11685.58,11820.01,10991.0,11162.62,112806531.76,9996.36,198043813362.0,50.05780934,2.06552658,19151151.8201739,0.8156975677881333,30.663211715862797,8114.093286004478,898.0,,nan,0.13954999999999998,Positive Sentiment,10.08
2018-01-28,11446.54,11989.15,11360.52,11685.58,116531522.53,9956.09,193965592793.0,64.23503528,2.15410037,20445148.5647802,0.6610109141687505,27.121369392674342,12214.438203781123,897.0,,nan,,Neutral Sentiment,9.0
2018-01-27,11092.95,11630.47,10815.84,11446.54,116376809.52,10309.81,184603886255.0,72.22119185,2.10883443,20315748.8903196,0.6970530482724374,27.276485719705285,4992.8157285948,897.0,,nan,,Neutral Sentiment,9.86
2018-01-26,11155.54,11635.0,10263.32,11092.95,164020352.52,15074.67,188698793396.0,40.38724848,2.05791562,20056949.5413983,0.6481206006361423,26.496365868404517,6321.2795413738795,896.0,,nan,0.0,Neutral Sentiment,11.9
2018-01-25,11400.96,11741.82,10868.57,11155.54,115421975.03,10212.92,189817650188.0,51.89340117,2.08000559,19419246.3436515,0.5717050070217715,24.835460669085077,6071.142903887241,895.0,,nan,,Neutral Sentiment,12.58
2018-01-24,10851.82,11500.0,10488.13,11400.96,128825119.68,11646.79,188797048086.0,48.33785231,2.09753554,19491455.5974598,0.6296788116679748,26.094426278799443,5830.48967628829,894.0,,nan,0.1591,Positive Sentiment,12.920000000000002
2018-01-23,10808.99,11409.87,9927.54,10851.82,184369293.73,17250.18,177360323481.0,49.74835676,2.02766184,19602202.5042636,0.5375233898197094,23.28342372553297,5786.3941031328395,894.0,,nan,0.1909,Positive Sentiment,13.260000000000002
2018-01-22,11558.87,11910.78,10028.41,10808.99,186028930.55,17067.73,193494205427.0,50.64807843,2.00268788,18494733.4362261,0.7077754024214292,28.105579179976363,8509.598129674552,892.0,,nan,-0.21075,Negative Sentiment,13.6
2018-01-21,12775.99,12791.88,11100.0,11558.87,137150604.64,11596.44,217775360376.0,62.34155807,2.12617327,20709671.572301,0.6951540490390038,29.397823807861883,5647.812204314882,892.0,,nan,,Neutral Sentiment,11.56
2018-01-20,11552.0,13052.12,11515.94,12775.99,128912075.53,10324.06,192049767135.0,56.40367826,2.37080852,19712949.4110673,0.5740479972712761,25.02502427234152,5294.744939043325,893.0,,nan,,Neutral Sentiment,17.5
2018-01-19,11247.57,12050.39,11025.18,11552.0,151834406.42,13203.26,190731457101.0,38.11658067,2.129939,18273239.6226186,0.34439420404111704,18.956614240504372,3820.8459643554297,893.0,,nan,,Neutral Sentiment,22.5
2018-01-18,11191.35,12146.0,10693.0,11247.57,256082649.98,22195.26,186866424062.0,39.79011621,2.09352287,19159214.8770486,0.3165031524814238,17.945268104952113,3544.955902165523,893.0,,nan,,Neutral Sentiment,32.5
2018-01-17,11386.34,11794.07,9222.0,11191.35,433168120.05,41356.19,187919737801.0,35.49858507,2.07376393,18494733.4362261,0.3455958248269187,18.86195513976352,3441.162855244453,893.0,,nan,,Neutral Sentiment,50.0
